id;name
19858;Machine Games
19865;StoryTale Studios
19866;Maple Whispering Limited
19867;Maze Theory
19870;G-MODE Corporation
19873;Applava
19880;BlueFX Games
19881;Forsaken Games
19883;David Draper Jr
19884;Playing with Color
19885;Fallen Tree Games Ltd
19886;ECC GAMES S.A.
19889;David Moralejo Sánchez
19893;3Beep
19894;Juicy Cupcake
19895;Juicy Cupcake Distributors PTY LTD
19896;Volcanicc
19897;Grindstone
19916;Black Tower Entertainment
19920;Stranga
19929;Outstar
19930;Memoriesin8bit
19931;Breadcrumbs Interactive
19940;Haunted Tie
19950;Game Odyssey Ltd
19967;Lab42 Games
20008;Wobblyware
20010;Orchid Games
20162;Social Point
20201;Adaptive Game
20202;The Knights of Unity
20207;QubicGames S.A.
20208;DevCubeStudio
20209;Fibrum Limited
20221;Ubisoft Studios
20228;2K
20229;SUGA Studio
20230;Imba Games
20231;Ankit Tanwar
20245;Gravity Corporation
20249;Domo Games
20250;Sedoc LLC
20251;Mardonpol Inc.
20252;2tainment GmbH
20253;Golden Ghost Productions
20258;Papergames
20266;Zephyo
20275;IT Territory
20282;Laboratory Systems
20289;Winglay
20316;Miro Straka
20328;Secret 6 Madrid
20411;Moonsprout Games
20429;Nat Games
20443;Funsolve
20457;THR3AKS
20458;SayGames
20459;TocanaDev
20477;TeamKill Media
20506;Digital Lode
20509;JJunjo
20521;Time2Play Gaming Studios
20524;NoaDev
20548;Game Hollywood
20563;SukeraSparo
20591;NoFuel Games
20607;Michael Warren
20611;Kagura Games
20614;TookiPalooki
20615;Angela He
20616;Tengo Project
20629;Team Moorland
20635;Cronos Interactive
20638;Blue Knight Games
20639;PostBeta
20640;Badland Publishing
20651;David OReilly
20657;Jordan King
20659;Jake Olefsky
20660;Lavie Tidhar
20664;PeroPeroGames
20665;FMStudio
20728;Not a Number
20734;Lunar Great Wall Studios
20747;Red Dev Studio S.A.
20753;Uroboros Games
20762;Marmalade Game Studio
20768;Studio V
20769;VLG Publishing
20774;Nicolás Recabarren
20775;Tomás Batista
20776;Nonsense Arts
20784;Ritual Games
20785;IzHard
20789;Super Icon Ltd
20790;Hermes Interactive
20794;Dreadlocks Mobile
20795;Silicon Jelly
20797;Think Arcade
20798;SMU Guildhall
20799;Ruskija game experience
20802;Marumittu
20804;Thomas McCloskey
20805;Armatur Games
20810;Art Games Studio S.A.
20813;USC Game Innovation Lab
20814;ABGames89
20815;Falco Software
20816;4AM Games
20817;Shindenken
20818;WhiteLakeStudio
20819;JFI GAMES
20820;JERA
20821;Wolfdog Interactive
20823;自転車創業
20824;jitensyasougyou
20827;Joyfulstar
20828;adamgryu
20829;Bonfire Games
20830;ExeCreate Inc.
20832;Kaneda Games
20833;TR8 Torus Studios
20834;Dalian Wei Lan Technology Co., Ltd.
20835;大连未蓝科技有限公司
20838;Cuddle Monster Games
20839;Beijing Litchi Culture Media Co., Ltd.
20842;Neetpia
20847;nothke
20848;Ferran
20851;Nupixo Games
20853;Gabboow
20854;Putte P
20855;Super Power Up
20857;Ascardian Games
20859;Ludic Studios
20860;10th Reality
20861;Nick Carbonara
20862;BelloB
20868;TOKYOTOON
20869;Rebelephant
20870;Tiny Trinket Games
20871;Phangd
20873;Pawapuro Production
20874;Joymoa
20875;Cube
20876;DMM GAMES LLC.
20877;HOBIBOX Co., Ltd.
20878;CRYSTALiA
20879;MinoriTeam
20882;lostxdungeon
20885;BIP Media
20886;Protoculture Games
20887;Milan Babuskov
20891;Daniele Vicinanzo
20892;Giulio Perrone
20894;HappyHand
20895;Deadpan Games
20896;The Yogscast
20900;João Fílipe
20901;Find-Life
20905;搞快点工作室
20906;灵异调查管理局
20909;Universal Studios Interactive Entertainment
20910;Digital Platforms
20911;Raquel Perez
20912;Jorge Alvarez
20913;Oscar Crespo
20914;Tom Mallet
20915;Niall McShane
20916;Parakite LTD
20918;Lucid Publishing
20919;WEBZEN ONNET
20920;Shinyuden
20927;Sudden Event Studios
20928;7A Games
20933;Ferociter
20934;Five Aces Publishing Ltd.
21007;Paul Helman
21008;Sean Scaplehorn
21010;Neilo Inc.
21029;Benua Softworks
21057;Paloma Dawkins
21058;Pariah Interactive
21059;lum
21064;Stardia
21074;Project Rolling Gunner
21114;Pillow Pig Games
21121;Chu-3
21122;Bakufu Narayama
21123;ROSEVERTE
21127;Mistfly Games
21128;N-RACING
21131;Handsome Box
27567;vfqd
27568;elyaradine
27569;thejunt
27604;Micro Wish
27611;Individeo
27658;Studio 42
27661;Team Zimno
27672;Blaster
27677;Ben Taylor
27678;Balin Tudor
27679;Halftone Studios
27764;Cotton Game
27765;BIG PINEAPPLE
27766;ORENDA
27771;Barbarian
27792;Wattpad
27873;Melbot Studios
27922;APPTUTTI
27940;First Press Games
27967;Antihero Studios
28016;Foggy Box Games
28061;Brad Borne
28065;Gameduchy
28066;Hangzhou Sentai Interactive Interactive Entertainment Co
28069;SmartJoy
28099;ChuableSoft
28115;Lump of Sugar
28127;Daniel Fernandez Chavez
28162;Kara Stone
28195;LucyDream
28196;StoryTaco.inc
28206;Roenko Games
28217;Bahiyya Khan
28218;Claire Meekel
28219;Tim Flusk
28220;Abi Meekel
28226;Taco Pizza Cats
28229;Alexey Sigh
28268;Crawlspace
28450;Frost Monkey Games
28451;Factoria Cultural Gestio
28455;PiG
28485;Oozoo
28543;ShiraVN
28650;Gremory Games Inc.
28826;Wonder Planet
28961;Metaquarius
28962;Stanislaw Truchowski
28963;TurnVex
28971;Pawapuro Productions
28994;Axe Games
28995;Enoops
29117;Chiyo St.
29138;GameBoom VR
29300;Angel Star Studios
29328;Emma Franklin
29329;Charlie Marshall
29348;Nextgen Reality Pty Ltd.
4791;inkle
4809;The Game Kitchen
4813;Rival Games
4823;CINEMAX, s.r.o.
4834;Sickhead Games
4895;Supermassive Games
4936;EuroVideo Medien
4996;Humble Bundle
4999;Ackk Studios
5025;OSome Studio
5040;tinyBuild
5047;Crunching Koalas
5048;Curve Digital
5052;Moon Studios
5054;Niantic Labs
5067;Tindalos Interactive
5071;Beamdog
5079;Pastagames
5082;Lab Zero Games
5107;Infinity Plus 2
5145;AMPLITUDE Studios
5152;Bithell Games
5169;Armor Games
5172;Spike Chunsoft, Inc.
5176;Sold Out Sales & Marketing
5187;07th Expansion
5188;MangaGamer
5208;MoaCube
5213;Panic
5222;D3Publisher
5252;BulkyPix
5257;Digerati Distribution
5269;Nerdook Productions
5283;Microids
5294;Die Gute Fabrik
5322;Galapagos RPG
5324;Experience Inc.
5325;Sekai Project
5343;UFO Interactive Games
5346;HAMSTER Corporation
5369;Playtonic
5370;Panache Digital Games
5456;Behold Studios
5462;Finji
5501;NetEase Games
5542;Matt Makes Games
5620;Intragames
5678;ALICE IN DISSONANCE
5680;Blackmill Games
5696;D3T Limited
5750;Studio Wildcard
5752;Nyu Media
5783;Days of Wonder
5792;Mouldy Toof Studios
5838;Artifex Mundi
5846;Team GrisGris
5913;13AM Games
5957;Boneloaf
5961;The Coalition
5966;IMGN.PRO
5987;Lilith
5996;MAGES.
6017;Choice Provisions
6019;Forgotten Empires LLC
6025;Robinson Technologies
6026;Sam Barlow
6039;Sony Computer Entertainment Korea
6057;Gambrinous
6066;Koei Tecmo America Corporation
6068;Instinct Games
6071;Marvelous
6072;SUPERHOT Team
6077;Ys Net
6083;Fruitbat Factory
6095;Windy Hill Studio
6109;Mandragora
6120;DeNA Co., Ltd.
6125;What Pumpkin Games
6141;CLOCKUP
6142;Fishing Cactus
6154;Reagent Games
6155;Cloudgine
6180;Analgesic Productions
6183;Nkidu Games Inc.
6209;Mobius Digital
6215;Shibuya Productions
6218;Wales Interactive
6227;Four Quarters
6230;âge
6307;Broccoli
6326;Corbie Games
6330;Namco Bandai Games
6351;Aquria
6352;Serenity Forge
6360;Nvizzio Creations
6379;CIRCLE Entertainment
6393;Harvester Games
6394;Screen 7
6416;Nuvatec
6424;Nival
6429;Type-Moon
6445;Winking Entertainment
6485;DWANGO Co., Ltd.
6532;Scriptwelder
6542;Airship Syndicate
6544;Nine Dots Studio
6545;tobyfox
6548;Urban Games
6549;Good Shepherd Entertainment
6564;LOOT Interactive
6567;Granzella
6574;DMM.com
12978;Void Studios
12979;704Games
13012;Cheerdealers
13013;Whoop Group
13017;Woblyware Ltd
13020;Kakao Games
13044;MMEU
13068;mebius
13112;APLUS Co., Ltd.
13120;Brownies
13126;Kongregate
13151;Borne Games
13155;USC Games
13157;Magnus Games
13169;Nightdive Studios
13178;City Connection
13188;LINE Corporation
13189;No More Robots
13200;3DClouds.it
13228;Honey Parade Games
13234;Sobaka Studio
13246;Resonair
13255;Fishing Planet LLC
13294;FoxNext Games
13307;Spiral Summit Games
13310;Owlcat Games
13312;Slipgate Studios
13313;Voidpoint
13326;Toadman Interactive
13327;Techland Publishing
13331;Silicon Software
13340;Visco Corporation
13388;Runner Duck
13394;Armor Games Studios
13430;Fatbot Games, s. r. o.
13450;RuneHeads
13451;MarsLit Games
13473;Devespresso Games
13490;Jo-Mei Games
13512;Alike Studio
13541;Fat Dog Games
13579;PUBG Corp
13588;Pixel Perfex
13589;Carry Lab
13611;PAL SOFT
13634;Sony Computer Entertainment
13648;Unties
13655;Exe-Create Inc.
13661;Nippon Ichi Software, Inc.
13668;Stray Fawn Studio
13674;Koram Game
13675;nWay
13699;Wired Productions
13709;Shotgun with Glitters
13716;LEGO
13765;Flaregames
13771;Voxler
13806;Media Vision
13848;Outright Games
13854;Portkey Games
13857;SakuraGame
13861;Whirlpool
13915;Purple Hills
13930;Chorus Worldwide
13941;JanduSoft S.L.
13942;Artax Games
13947;Okomotive
13965;Joysteak Studios
13981;sh
14002;DANGEN Entertainment
14004;FinalBoss Games
14016;Fantasy Flight Interactive
14023;Iggymob
14034;Nanali Studios
14035;Private Division
14045;Amplify Creations
14055;Warner Bros. Interactive Entertainment
14064;Ruby Party
14079;Steel Wool Studios
14087;SEGA Corporation
14127;HUBLOTS Co. Ltd
14138;Ilinx Corporation
14140;Takara Tomy
14150;Ryū Ga Gotoku Studios
14153;KAYAC
14156;Playsim publishing
14157;ship of ELYN
14158;MiCROViSiON Inc.
14193;Junkfish Limited
14209;altairworks
14238;Codeglue
14274;Void Dimensions
14278;Monkey Moon
14279;BlackMuffin Studio
14304;ArtPlay
14326;Baroque Decay
14347;Whiskeybarrel Studios
14354;Fish Eagle
14356;IndieMax
14357;Gambitious
14360;StarCruiser Studio
14368;GamesCo
14370;Rainy Frog
14375;Frostwood Interactive
14416;Zach Gage
14419;Sabotage
14420;Ice Code Games
14438;Booming Games
14440;Two Point Studios
14447;Caipirinha Games
14486;Zoom Out Games
14520;Yoozoo Games
14536;Tose CO., LTD
14723;The Victoria & Albert Museum
14734;7levels
14737;Periscope Games
14753;Dapper Penguin Studios
14755;Modus Games
14760;I-Inferno
14762;Zodiac Interactive
14767;Skeleton Business
14771;NMC Studios
14773;GREE, Inc.
14782;Mojiken Studio
14783;Solar Sail Games
14785;Rose City Games
21178;Big John Games
21184;AlienplayGames
21202;Mixed Realms Pte Ltd
21203;Swag Soft Holdings Pte Ltd
21204;Seashell Studio
21212;KanedaGames
21249;HOF Studios
21275;Black Mobile Games
21282;Different Tales
21289;Tilt Games Asia
21296;Naddic Games
21299;Kresna
21300;Nyrator
21313;Dear Villagers
21314;Other Ocean Group
21325;#workshop
21332;BekkerDev Studio
21336;Narrative Nine Ltd
21337;TomoToro
21343;Graphproject
21344;StavroGames
21345;Lindsay LaPlante
21346;Starblinky
21347;FSshop
21348;BMM
21359;SAFING
21360;Droid Riot
21366;Heero
21376;Oblom studio
21378;Punk Notion
21379;Cubeish Games
21381;Numskull Games
21385;Don't Bite Devs
21386;No Gravity Games
21387;Flaming Flamingo
21388;MBL Development
21392;CreAct Games
21404;Brent Ellison
21405;Tanya X. Short
21417;Samson Auroux
21418;Lawrence Steele
21420;Considerable Content
21424;MY.GAMES
21434;lightUP
21442;Hexa Drive
21448;Jonathan Lessard
21463;Moon Kid
21465;Benjamin Soulé
21466;Pentadrangle
21468;Team Atma
21469;Rubika Supinfogame
21479;Azarashi Software
21481;Critique Gaming
21487;Matthew Marcellino
21489;Redact Games
21492;Danielle Elias
21493;Nir Lahad
21496;Zotdinex
21504;waterxmelon
21505;Utopia Entertainment
21506;Rhyton Solutions
21508;Heaven Brotherhood
21509;Infini-Brain inc.
21544;ININ Games
21550;KIBOU ENTERTAINMENT
21551;DoomCube
21557;Prekano
21576;Entertainment Forge
21607;Lucid Labs
21615;Way Down Deep
21629;ILMxLAB
21630;Sleeping Giant
21635;La Belle Games
21647;Keybol Games
21649;Disney Electronic Content, Inc.
21664;KENZsoft
21671;Banana King
21672;PlayMeow Games
21688;3KG Games
21707;The Dragon Commanders
21712;Sora Ltd.
21758;Singlecore Games
21762;KFC
21781;Love-de-Lic
21783;Never Ending Soft Team
21798;Sugoi Yellow
21834;FAKKU
21868;Julian Laufer
21885;YOOZO
22053;Skybound Entertainment
22077;sprite
22078;Piacci
22079;fairys
22086;Smee
22090;Serious Sim
22100;Cheeki Breeki Games
22101;Prutkova Anastasia
22107;Vingt-et-un Systems
22119;Somethingggg
22121;4G
22125;A44
22129;Colestia
22135;f4samurai
22140;Giiku Games
22146;Mantis
22154;Mirage Game Studios
22160;Whalebox Studio
22161;Flying Islands Team
22163;Team B
22164;Little Beavers Games
22177;Sky Haubrich
22178;Independent Arts Software GmbH
22201;Pixel Pinecone
22202;AECRNIA
22203;AnelaGamesStudio
22204;Spicy Gyro Games
22205;Shiny Dolphin Games
22215;Decemberborn Interactive
22222;Street Smart VR
22223;VRX
22233;more8bit
22305;Aureal Studio
22306;Aureal Inc
22310;Rapak Games
22311;FDRAGONS
22314;DemonSwordGames
22315;ShoeStringTeam
22330;Simon Hischier
22331;Ideation Games
22359;Danvik FHS
22362;David Su
22401;HYPH-N
22403;Ed Salisbury
22404;Ray Yep Jr.
22405;Sol 6 Studios
22407;Procedural Level
22410;AI Interactive
22441;Klabeter
22442;Hard Copy Games
22443;Golem Entertainmen
22448;On-Core Software LLC
22475;Ossian Studios
22476;Protocol Games
22490;BVRgame
22491;Youxicehuahuisuo
22493;HiRabbit
22498;Famished Polar Bear
22499;Kitchen Menace
22506;Tymen Muller
22507;VITRIOL 3D Games
22508;Stephen Joseph
22509;PUREHEART
22513;Maciej Targoni
22514;Wojciech Wasiak
22517;Night Shift Codification
22518;VRS
22520;Jan Šídlo
22521;Adam Hrubý
22522;Buffa Software
22532;GlassesCatGames
22535;Pujia8 Studio
22537;Byron Atkinson-Jones, Joseph Jolton
22540;Elleiv
22541;Phoenix_co
22550;Dodi Game Studios
22552;Kuro Star Light
22553;Twisted Pixels
22556;株式会社トムクリエイト
22577;XLGAMES
22578;gamigo US
22579;Greenfly Studios
22581;Hega Studio
22582;Mature Games
22590;Emily M Games
22621;NotSlot Games
22646;Jeremy Couillard
22647;Ireneo Mercado
22649;CO5MONAUT
22650;Stas Pisarev
22651;Yuliya Kozhemyako
22652;Margarita Skomorokh
22653;IBORG
22670;Neilo Inc
22678;tw1ZTER
22679;tw1ZTER ENTERTAINMENT
22680;Orcsoft Team Goblin
22688;Mazen Games
22689;Locojoy
22704;ESAT
22705;Spooky Waffle
22713;D.E.X. Team
22721;Bandai Namco Studios
22727;Hermit
22732;Moonana
22734;Micah Leigh Jones
22758;Balio Studio
22777;SUPERSCARYSNAKES
22779;UNDEFEATED Games
22780;Vantan Game Academy
22796;Steam Factory
22797;Hard Ton
22805;NEKO WORK H
22806;Konami Amusement
22809;DSGame
22816;Moe App
22829;worm club
22830;SUPERHOT PRESENTS
22843;Sony Music Entertainment
22889;qureate
22891;BaseSon
22892;Sukora Magazine
22903;Windward_Birds
22904;XNZONE
22920;LCG Entertainment
22923;Wiple Games
22924;Sega CS2 R&D
22926;Kamichichi
22936;Visual Art's MottoSP
22937;Visual Art's Motto
22939;DEVGRU-P
22946;Furious Bee Limited
22947;Oleander Garden
22969;Nat Games Co Ltd
29366;Mobimon
29808;NVIDIA Corporation
29853;Crimson Tales
29854;AB Studio
29992;Monstars Inc.
30152;Emergent Studios
30153;Boštjan Čadež
30154;David Lu
30178;Sky Bear Games
30179;Pearangi Creative
30186;ihobo games
30244;DiGination
30252;Light Brick Studio
30344;Black Cyc
30401;Rampage Games
30402;Shangai MOBA network Technology
30432;FibreTigre
30704;kagaya
30735;mestiez
30736;Studio Minus
30741;MooseGuy
30742;Pepzee
30743;Gamma927
30744;Goldkilla88
30745;Choclate Thunda
30746;Spartan314
30796;Second Dimension
30797;FG Software
30799;CMC Games
30821;Broke Studio
30862;Labo Game Studio
30878;Christopher Golden
30879;Iruka Software
30915;Noel Berry
30935;707 INTERACTIVE
31007;Vigamus Leonardo
31009;Whippoorwill
31042;Red Games
31146;CreateVR
6647;Piccolo Studio
6916;Bedtime Digital Games
6918;PM Studios
6924;Daylight Studios
6925;Innocent Grey
6937;souvenir circ.
6938;Active Gaming Media Inc.
6957;Flyhigh Works
6958;Digital Melody
6971;rokapublish GmbH
6987;HandyGames
6997;Daybreak Game Company
6999;SOEDESCO Publishing
7000;Crazy Monkey Studios
7007;Kajak Games
7011;34BigThings
7039;Bigmoon Entertainment
7041;Ubisoft
7058;The Quantum Astrophysicists Guild
7066;Tokyo RPG Factory
7071;Jesse Makkonen
7078;Moppin
7079;Raw Fury Games
7171;AtomicTorch Studio
7172;Rainbird
7177;Rumpus
7185;QUICKTEQUILA
7204;aPriori Digital
7205;Ground Shatter Ltd.
7212;Pieces Interactive
7213;Personal Software Services
7217;Fictiorama Studios
7253;The Edge
7257;Dumb and Fat Games
7297;MuHa Games
7299;Ink Stains Games
7300;Pinkapp games
7382;Rooster Teeth Games
7399;Stately Snail
7412;Elephant Games
7424;Lucasfilm
7438;Kalypso Media Digital
7445;Koei Tecmo Europe
7448;Dejobaan Games, LLC
7462;Volition
7466;Paradox Development Studio
7501;Oasis Games
7571;Virtual Basement LLC
7605;Golgoth Studio
7622;Webzen
7676;Chubby Pixel
7678;Fabio Ferrara
7716;Neople
7726;SUKEBAN
7727;Lancarse
7729;Figs
7736;Lifelike Studios
7763;DICE Studio
7764;Mayflower Entertainment
7778;Ska Studios
7785;Exordium Games
7847;Playsaurus
7853;Jumpsuit Entertainment
7855;Hit-Point Co., Ltd.
7893;Dim Bulb Games
7900;SuperJoeBob
7902;Nintendo EPD
7903;My.com
7914;Lazy Bear Games
7923;Blue Byte
7947;Freeze Tag Inc.
7981;Red Dot Games
7984;astragon Entertainment GmbH
8028;SKH Apps
8042;Zojoi
8043;Reverb Triple XP
8082;2x2 Games
8127;D3 Go!
8134;(Archive) BANDAI NAMCO Studios Inc.
8136;United Independent Entertainment GmbH
8142;United Soft Media
8181;QUByte Interactive
8188;Pixeljam
14835;ForwardXP
14841;Rusty Moyher
14842;Matt Grimm
14843;Wild Rooster
14846;Saga Planets
14847;ENTERGRAM
14848;Storia
14849;Narrator
14900;Monster Couch
14952;Akupara Games
14979;The Bearded Ladies
14984;One Wing Cicada
14985;AsicxArt
14997;Digital Tribe Games
15057;(Archive) Sega of Europe
15088;Sony Interactive Entertainment America
15111;Demimonde
15112;Pyxton Studios
15128;Happymeal Inc.
15130;STUDIO WASABI
15159;Alt Shift
15177;Pugware
15181;Pixelated Milk
15182;Klabater
15186;SimFabric
15190;Ultimate Games S.A.
15191;Solid9 Studio
15198;Rumbic Studio
15207;Empyrean
15211;Epic Works
15212;Top Hat Studios Inc
15226;Critical Bliss
15232;Massive Monster
15237;goonswarm
15242;ESQUADRA, Inc.
15249;Ebi-Hime
15250;Denpasoft
15251;illuCalab
15253;ECC GAMES
15257;Graffiti Games
15281;POLARIS-X
15291;SONKA
15299;PlayStack Ltd
15325;Memory of God
15329;zplay
15331;Kotobuki Solution Co., Ltd.
15341;Team Ladybug
15343;6 Eyes Studio
15360;LUCKYHAMMERS Entertainment Inc.
15378;Mobge Ltd
15379;Senri
15381;Funcraft Games
15382;Artisan Studio
15392;Diabolical Mind
15399;Huey Games
15401;melessthanthree
15407;Lightfoot Bros
15416;Mega Cat Studios
15417;SpaceCan
15423;Bumblebear Games
15436;Petite Games
15443;Nitrome
15465;Noname Studio
15494;Movie Games S.A.
15505;Gus Martin
15512;SCE Santa Monica Studio
15514;Celery Emblem
15515;Zerouno Games
15527;3909
15531;Backwoods Entertainment
15537;Cat Nigiri
15548;Water Phoenix
15549;Amphibian
15555;SOFF Games
15557;CrazyBunch
15571;MythicOwl
15587;Hibernian Workshop
15634;YGGDRAZIL GROUP CO.,LTD
15639;Greenlight Games
15644;Magic Digital Studio
15665;Setapp
15666;Gamedust
15681;Hologryph
15683;Toplitz Productions
15686;Novectacle
15689;Galvanic Games
15690;Chance Agency
15693;Liquid Bit, LLC
15694;Marvelous First Studio
15700;Ruari O'Sullivan
15701;Untitled Publisher
15750;KORION
15764;Palm Pioneer
15766;Gemdrops
15769;WarSaw Games
15790;Ubisoft Québec
15800;Bromio
15801;2think design studio
15802;Ys Interactive
15811;Sharkbomb Studios
15815;Sweaty Chair
15827;Tigerton
15857;Red Mount Media
15858;Antarsoft
15863;Lightwood Games
15868;Lentera
15878;Sega Games
15889;Nearga
15914;OneShark
15967;15571
15996;SOFTSTAR Entertainment
15997;ELEX Wireless
16033;Illusion Ray Studio
16034;Movie Games Lunarium
16038;Shifting Tides
16052;Layopi Games
16054;Screambox Studio
16055;NEXT Studio
16078;Managore
16087;MGP Studios
16099;Frozen District
16119;Timi
16131;Varsav Game Studios
16141;The Arcade Crew
16143;PikPok
16147;Fiction Factory Games
16167;COSEN
16175;Nomada Studio
16180;Ragnarok Game, LLC
16187;NHN Entertainment Corp.
16189;Fig Publishing Inc.
16190;Vestaria Project
16191;Innerspace VR
16193;Pajama Llama
16201;Lemonbomb Entertainment
16202;Morbidware
16203;Ludopium
16211;Vaka Game Magazine
16212;Hidden Layer Games
16213;Strictly Limited Games
16217;Craft Egg
16222;Juggler Games
16242;Skybound Games
16259;Chara-Ani
16260;Extreme Co.,Ltd
16280;Konstructors Entertainment
16283;Picorinne Soft
16291;2Dimensions
16301;A Brave Plan
16304;Team Maniax
16312;Triband
16315;doinksoft
16319;ASOBOX Co., Ltd.
16320;Toyste Beach
16321;FK Digital
16326;Lilith Games
16332;btf GmbH
16337;Thunderful
16339;BEHEMUTT
16340;Kishimoto Studios
16342;Tahoe Games
16345;WMY Studio
16366;Guild Studio
16373;PixelShard
22551;Dogan Oral
22982;2PGames
22988;Le:CODE
22990;Hex Code Coven
23052;Halcyon Palace
23053;SmallBü
23054;Pillow Fight
23070;Rebel Games
23071;Lion Castle Entertainment
23074;ADOG
23080;ZF製作組
23081;R'lyehGame
23085;xxxmenshxxx
23086;Feodosiy
23088;Circle Poison
23098;Sean Young
23100;Ioxian Games O
23101;Ioxian Games Oy
23111;Salamandra88
23113;JioJo（抠脚脚太郎）
23114;srinya_chou（周辛娅)
23118;Michael Emerson
23119;Drunk Bunny Games
23120;CUTE ANIME GIRLS
23121;Tranquility Games
23123;ds-sans
23159;ONEONE1
23166;Waffle
23170;Seacoxx
23172;Robert Wahler
23173;Wahler Digital
23218;Nephilim Game Studios
23225;Collider Games
23226;Showtime
23227;Rossman Bros Games
23229;DEVS MUST DIE
23230;永恆艾莉絲工坊
23231;Eternal Alice Game Soft Co.
23235;Maranyo Games
23243;White Powder
23244;Love Lab, Inc.
23245;Triple-S
23247;SimonCreative
23248;Sweet & Tea
23287;Columbus Circle
23292;PALETTE
23293;Qoobrand
23294;Toffer Team
23297;aries.axs
23298;AZCREO
23304;PeasSoft
23307;Towerfag
23308;Hyper'sthene
23309;HOBIBOX
23310;iMel Inc.
23312;Azure Flame Studio
23313;CE-Asia
23324;Al Fine
23358;H. Hochkins
23359;Urban Meadows Publishing
23370;Allstar Games
23411;Green Sun Studios
23443;Minimol Games
23459;temmie
23482;Tentakero
23483;Shady Corner Games
23691;Hideki Konishi
23757;Imagineering, Inc.
23786;Rogue Games, Incorporated
23787;MarquardtGames
23851;Arkhouse Telegraph
23852;Arkhouse Telegnosis
23994;Pendleton Ward
24003;Illumix
24009;Pixel Flipper
24058;Fractale
24060;PlayWay
24062;Extent5
24090;Cocopo
24091;Cheesecake
24112;Un Pas Fragile Team
24113;Opal Games
24126;Caligari Games
24158;Pineapple Works
24178;Warfare Sims
24191;Kraken Studios
24202;Fury Software
24232;Bluestacks
24249;Fireart Games
24323;Bunkovsky
24325;Luxorix Game
24354;Online Entertainment R&D
24360;Team Cobblestone
24361;Breda University of Applied Sciences
24383;Shanghai Oriental Pearl Culture Development Co.Ltd
24445;Khud0
24472;AeroArtwork
24485;Ramez Al Tabbaa
24488;Lukasz Krasniewsk
31211;Slothinator Games
31397;Jaibo Games
