id;name
16915;MONKEYCRAFT Co. Ltd
16934;Storybird Games
16956;Arc System Works America
17039;5pb. & MAGES
17043;Typhoon Studios
17064;Ubisoft Bordeaux
17072;Cordelia Games
17078;LINE Games Corporation
17082;Archpray
17089;Exe Create
17093;SIXTH VOWEL
17099;Beautiful Glitch
17112;Bit Loom Games
17130;Polygon Treehouse
17175;(Archive) Technōs Japan
17183;HAMSTER
17199;E-Home Entertainment Development Co., Ltd
17200;Dilemma Studio
17204;Norn / Miel
17254;Sunfire Software
17427;GAEA Mobile
17463;Epic Games
17542;Digital Crafter
17560;Creobit
17561;8FLOOR
17564;BigYu
17587;Baltoro Games
17600;Natsume Atari
17610;Turnfollow
17629;Headbang Club
17632;Mokuzai Studio
17636;Whitehorn Digital
17647;SilverStar
24578;KT Racing
24580;Retreaux Games
24581;Something Classic Games
24584;Associazione Audiogames
24585;S'Games
24586;Lucky Games
24589;Damon Smith
24590;Space Bear Games
24593;VRROOM
24594;I Love Company
24632;NomNomNami
24633;Glim Games
24641;Rikka
24642;Poorly Drawn Squid
24644;TorchEntertainment
24645;NeoBird
24646;VALOFE
24653;Panzar Studio
24654;OVALIS INVESTMENTS LIMITED
24661;L³
24662;Studio Élan
24674;Draknek and friends
24676;Creamative
24687;Brady Soglin
24688;overfull LLC
24694;KIRA
24708;Dark Screen Games
24721;SergioPoverony
24726;TERNOX
24727;Victory Road
24733;SukeraSomero
24734;mirai works
24739;Playmestudio
24750;NerfGame
24751;RedDeerGames
24760;Nacon
24815;7 Raven Studios
24818;Ratalaika Games
24819;AXE Studio
24820;CFK
24826;Stego Soft
24827;Qplaze
24833;Ubisoft Paris Mobile
24834;Elder's Choice, Inc.
24835;Somun Immersive
24842;Screenwave Media Games
24857;Somepx
24862;Skrypious
24864;Dot 4 Joy
24865;Joyient
24866;Growing Seeds
24876;Thunderful Publishing
24882;KalypsoMediaGroup
24886;Whimsical
24925;ThorGameDev
24926;Jonrei
24927;Anchry
24928;Testdriver
24943;Deep Silver Volition
24947;Immaterial Studio
24948;9 Eyes Game Studio
24956;Redstone Interactive
24965;Radio
24967;kyuu Fujisaki
24986;Team Chex Quest HD
24987;Man-Eater Games
24999;Venineth Team
25026;npckc
25037;Error 404 Game Studios
25041;Kaze Emanuar
25048;EA
25064;voxel
25065;tijn
25077;Intelligent Systems
25091;Contigo Games
25093;Delores Entertainment
25095;WID STUDIO
25098;Home Entertainment Suppliers Pty Ltd
25102;Kaizen Game Works
25106;Means Interactive
25107;Pixel Pushers Union 512
25108;Strange Scaffold
25109;Part Goose
25110;The Media Indie Exchange
25121;Girls Make Games
25124;mancebo games
25133;National Wetminster Bank
25139;YUNUO GAMES
25140;Thousand Games
25147;Katata Games
25148;BUG-Studio
25150;PolarityFlow
25151;Adrian Zingg
25152;WonderlandKazakiri
25153;idealCat
25174;Simula Games
25175;Natalie Clayton
25176;Xalavier Nelson Jr.
25177;Priscilla Snow
25180;One Earth Rising
25181;Alexander Ahura
25182;Daniil Naletov
25183;Paul Podberezko
25184;Rapid Snail
25230;St. GIGA
25265;Shiver Entertainment
25294;Coatsink
25395;Out of the Blue
25401;Team 17
25402;Deck13 Spotlight
25403;Monolith of the Minds
25404;SamRassy
25405;Jan Gihr
25407;Studio Oleomingus
25426;hede
25442;Albatross Wirehead
25443;Justwall Games
25446;Orbi Universo Team
25465;Inasa Fujio
25474;Scumhead
25483;Seraphinite Games
25486;flibitijibibo
25487;Jason Oda
25498;Milkbar Lads
25506;Mighty Polygon
25507;VEWO Interactive Inc
25511;Rionix
25512;Yustas Game Studio
25563;VGNYsoft
25572;Rahman Abdul
25573;team ramen
25576;Casey Donnellan Games LLC
25584;BanzaiBonzai
25585;Gewuerzwiesel
25586;Rabbit Run Games
25606;Happy Frog Games
25612;Dante Douglas
25627;Pixel Licker
25628;Insane Code
25629;ENSO Rafał Kemnitz
25708;Gabriel Toschi
25709;David Rodrigues
25719;E-122-Psi
25746;Sköll Studio
25752;Berkeley Softworks
25756;Heliodor
25791;Kabam Games, Inc.
25792;Kabam Montreal, Inc.
25840;tarkovsky
25842;PilotPirx
1281;Kemco
1304;Tantalus Media
1349;Artificial Intelligence Design
1354;Keypunch Software
1359;Ruffian Games
1364;The Chinese Room
1383;ACQUIRE Corp.
1394;Omega Force
1398;Capybara Games
1404;Titus Software
1405;Nippon Ichi Software
1418;Chucklefish Games
1419;Harebrained Schemes
1421;Mossmouth
1432;Playground Games
1433;Undead Labs
1440;Taito Corporation
1448;Muse Games
1460;Plug In Digital
1463;Black Forest Games
1464;Squad
1466;Mastertronic
1474;SNK
1493;Crescent Moon Games
1510;Colossal Order Ltd.
1532;Hopoo Games
1552;Astragon
1617;Game Freak
1641;Hello Games
1666;Sega Europe
1701;Ice-Pick Lodge
1753;Technos Japan
1765;Nerd Monkeys
1770;505 Game Street
1803;Bigben Interactive
1807;GameBank
1809;Nintendo R&D1
1821;ASCII Entertainment
1843;Guerrilla Games
1941;Universal Pictures
1952;Sting Entertainment
1956;Idea Factory
1963;G.rev
2020;Tecmo Co., Ltd.
2084;Wicked Witch Software
2095;Panic Button Games
2103;Aksys Games
2121;Iron Galaxy Studios
2144;Sproing Interactive Media
2170;SIE San Diego Studio
2172;Deck13 Interactive
2187;XSEED Games
2191;Funbox Media
2197;Empty Clip Studios
2206;Shade
2236;Freebird Games
2237;SideQuest Studios
2238;EastAsiaSoft
2243;Hitcents
2245;Big Fish Games
2248;Daedalic Entertainment
2252;Compile Heart
2257;Independent Arts Software
2262;NIS America
2277;Animation Arts
2329;GameMill Entertainment
2340;Codemasters Birmingham
2344;Inti Creates
2345;Abstraction Games
2371;Revolutionary Concepts
2390;Engine Software
2397;King Art
2428;5pb.
2431;Big Ant Studios
2434;Kogado Studio
2438;CyberConnect2
2448;Positech Games
2450;Versus Evil
2473;Pathea Games
2486;Vitali Kirpu
2488;Atlus USA
2490;Kunos Simulazioni
2492;2K Australia
2499;Hi-Rez Studios
2502;Cardboard Computer
2512;Midnight City
2514;Limbic Entertainment
2516;SPS
2561;Digital Tribe
2576;Phantagram
2581;Mediatonic
2582;SNK Playmore
2603;Free Lives Games
2617;Yuki Enterprise
2648;Visual Arts
2675;Nex Entertainment
2678;Data East
2701;Simogo
2730;Anchor Inc
2751;Nihon Falcom
2776;Iceberg Interactive
2821;Eighting
2848;eGames
2850;Nintendo of America
2852;Ripstone
2888;Psikyo
9553;Elder Games
9580;Reikon Games
9581;Massive Damage Inc.
9607;Bandai Namco Entertainment Europe
9608;Bandai Namco Entertainment America
9615;Shadowplay Studios
9728;Amazon Game Studios
9734;Bulwark Studios
9735;Art in Heart
9783;Beep Games
9791;DICO Co., Ltd.
9868;Survios
9935;Rocketcat Games
9951;Megastorm Games
9957;Byking Inc.
9959;Maschinen-Mensch
9969;P Studio
9970;U-Play online
10024;Idea Factory International, Inc.
10030;Steve Gal
10075;THQ Nordic
10100;Sony Interactive Entertainment
10130;Gumi Inc.
10141;Sega Entertainment
10181;Estúdio Dumativa
10182;Castro Brothers
10185;Sonic Retro
10190;Monstars
10301;Finish Line Games
10303;Leonard Menchiari
10304;IV Productions
10315;Lizardcube
10322;Guard Crush Games
10329;Comptiq
10359;Mi'pu'mi Games
10385;Snowman
10413;Minskworks
10458;Yonder
10459;IndieGala
10460;Scott Games
10474;No Brakes Games
10497;Raredrop Games
10507;Ratalaika Games S.L.
10547;Last Level
10548;Aleson
10549;HypeTrain Digital
10564;DeNA
10601;Kitty Calis
10602;Jan Willem Nijman
10603;doseone
10625;Dlala Studios
10634;Jutsu Games
10666;Cornfox & Bros.
10667;FDG Entertainment
10680;Happy Volcano
10692;SIE Japan Studio
10702;CremaGames
10754;ToyBox
10809;Gunfire Games
10836;Green Man Gaming Publishing
10849;Bitmap Bureau Ltd.
10860;Flying Oak Games
10862;Another Indie
10870;Goblinz Studio
10885;0verflow
10895;Invader Studios
10955;Sometimes You
10993;Paradox Entertainment
11067;Games Workshop
17665;Handy Games
17715;Cortopia Studios
17716;DEVM Games
17752;Nodbrim Interactive
17755;Palindrome Interactive
17907;Ministry of Broadcast
17909;Softstar Entertainment Inc.
17920;Get Up Games
17928;Metronomik
17947;Ultimate Games
17948;Scythe Dev Team
17966;Xbox Game Studios
17972;big cheese studio
17979;Studio Aurum
17983;HH-Games
17987;NAPE GAMES
18006;Donuts
18023;Indoor Astronaut
18037;Inca Games
18042;PixelHeart
18048;Torpor Games
18049;Particle
18057;Mecha Studios
18069;Ellada Games
18084;GameOn Production
18093;Drageus Games
18102;Far Few Giants
18104;Eastasiasoft Limited
18125;Regista
18130;Surefire.Games
18138;Simon Creative
18141;bilibili
18161;Liar-soft
18206;90Games
18215;Lose
18216;HIKARI FIELD
18247;Indievent
18287;GSQ Games
18288;Gamera Game
18337;Wild River Games
18339;gaming company
18352;Aniplex Inc.
18404;Big Evil Corporation
18418;Ginormocorp Holdings
18429;Buckshot Software
18444;Athlon Games
18466;Sectordub
18471;Veewo Games
18474;1C Entertainment
18475;Octeto Studios
18476;Games Operators
18532;Koei Tecmo
18535;Megagon Industries
18561;DLsite
18585;SIMS
18610;Electric Square
18628;Jump Over The Age
18629;Fellow Traveller
18659;Richard Hogg
18682;Paladin Studios
18683;Smart Tale Games
18754;GrabTheGames
18759;Tendershoot, Michael Lasch, ThatWhichIs Media
18768;Gaming Factory S.A.
18787;Alawar Premium
18802;Arbitrary Metric
18806;upjers
18867;Moi Rai Games
18873;Skymap Games
18890;Atriagames
18898;Emberheart Games
18901;com8com1 Software
18903;TALEROCK
18904;Asterion Games
18908;Onerat Pty Ltd
18911;Laush Studio
18925;Rendercode Games
18931;Tribetoy
18932;Alternative Software Ltd.
18945;EVC
18956;MAGES. Inc.
18970;MATCHB
18981;Ezekiel Rage
18999;Unfrozen
19006;Raw Fury
19007;FoxNext, Fig Publishing Inc.
19009;Cyan Ventures
19012;Just Add Oil Games
19013;Blackfox Studios
19015;Massive Miniteam
19038;Serkan Bakar
19042;Infinite Rage
19046;Whitethorn Digital
19053;All In! Games
19058;Sick Chicken Studios
19076;Ateam Inc
19078;Cold Symmetry
19080;Ryu ga Gotoku Studios
19083;Monad Rock
19084;Owned by Gravity
19094;Yostar Games
19095;Cat Food Studio
19098;LW.C
19102;King Art Games
19104;Norwegian Film Institute (NFI)
19119;Nexon Korea Corporation
19150;Pixel Reef
19157;Centre National du Cinéma [ CNC ]
19165;Pixelteriyaki
19166;CD Projekt Red Wrocław
19179;Atomic Wolf
19180;L.inc
19181;Walkabout Games
19184;Studio Erikson
19196;Fantastico Studio
19215;Drix Studios
19252;Alter Games
19259;ReachTheSky Studio
19260;Duality Games
19266;PlayMagic Ltd
19272;Wooden Monkeys
19273;BigGame
19280;Dargaud
19281;(Archive) Square Enix Business Division 3
25841;FeliksBrzoza
25850;Faxdoc
25851;NostalgiaTree
25890;Polydash
25891;Theodull
25898;Parallel Studio
25916;Darksun Studio
25918;Mario Fan Games Galaxy
25936;CatCup Games
25950;"Arsi ""Hakita"" Patala"
25963;maitan69 (Matías Schmied)
25964;Motorsport Games
25965;704Games Company
25968;Adept Studios GD
25977;Creative Storm Entertainment
25978;Blaze Entertainment
26009;Virtuoso Neomedia
26024;Thomas Young
26057;Caracal Games
26077;Bear in the Night
26078;Texic
26089;VNHouse
26090;Little Black Book Entertainment
26101;8A studio
26102;昆布科技
26103;echo games
26116;Repa Games
26120;Bridget Gilchrist
26121;Vitaly Krivenko
26152;Bitlock Studio
26163;8-bit Design
26166;Sly Dog Studios
26178;Ubisoft Nadeo
26184;Paul Cooper
26185;Dream Games Studio
26201;Yooreka Studio
26213;Jasonario
26214;Jason Lovett
26244;Insatiable Cycle
26263;SMW Central
26272;ROMhacking.net
26315;Justdan
26334;Ben Lapid
26341;Humble Games
26343;Geoff 'Zag' Keene
26345;John Szymanski
26346;The Wild Gentlemen
26352;Afterburner Studios
26367;Headup
26381;Secret Cow Level
26405;Hypernova
26424;Blackjard Softworks
26431;George Eracleous
26432;Cascadia Games LLC
26438;GooseDaJuice
26493;Sebastian Scaini
26494;Del Nordlund
26495;Patrick Flattery
26498;巫女さん作法
26499;Phoenixx Inc.
26500;Lonhong Team
26501;Lonhong Media
26511;Ryemanni
26512;DeCoded Production
26519;星愿制作组
26520;电钮组
26544;Tomas Sala
26546;5pb. Games
26550;Hooksoft
26553;Sekai Games
26555;Piotr Wolk
26574;Fireaxis Games
26647;Purple Tree Studio
26651;Mengo
26654;Team Lazerbeam
26657;Somi
26668;DigiPen Europe-Bilbao
26669;Sonya Fung
26670;CloudNovel
26717;Dracul Aurion
26718;Aurion Entertainment
26732;SergeySm
26766;Holtzem Games
26767;Wasatch Games
26772;SpielmannSpiel
26773;bison
26774;赤山游戏工作室
26776;Liron Peer
26777;Roman Levin (Coldsteel48)
26778;Mashmashu Studio
26780;FreeAnimals_Software
26781;Dnovel
26794;Fair Play Labs
26801;Pugstorm
26802;Sold Out
26811;Neskin
26815;Peachy Keen Games
26828;Bunso
26831;brainwash gang
26839;Frozen Flame Interactive
26842;Flametorch
26843;Crtical Bli
26847;Subtle Games
26848;Fiery Squirrel
26854;Tuomo Laine
26855;Tuomo's games
26856;Bonus Stage Publishing
26868;Robot Squid
26873;Bob
26874;Urnique Studio
26875;Milk Bottle Studio
26884;PersonaeGame Studio
26885;Noobz from Poland
26893;Nifty Visuals
26894;Nifty Productions
26895;Ofek Ben Shalom
26896;Eldar Ben Shalom
26897;Pocket Pinata
26916;Adam Dubi
26917;AdamDubiGames
26932;甘肃嘉元数字科技有限公司
26933;FHYX
26941;MooseBear
26945;J Griffin
26946;farfromsleep
26956;HatsunDa
26957;MAKETAKEGAME17
26961;Thalamus Digital
26967;Archosaur Games
26983;STUDIO N9
26984;Crest
26996;Moon Eclipse
27051;Imagine Fantasia
27063;Intersky Studios
27064;Western Werks
27065;Arkuda
27066;ELECTROSTALIN ENTERTAINMENT
27067;LastnOni
27068;Frozen Dreams
27072;Melos Han-Tani
27073;Marina Kittaka
27078;GameNet
27093;BigBread
27094;Fakill
27095;知行合一
27096;游艺春秋
27101;Redmoon Games
27102;MV Games
27107;VN House
27120;One More Dream Studios
27124;Ernestine
27130;Brezg Studio
27142;Sylvie
27147;Dendou Denki Dou
27161;VarietyisHOPE
27162;Narry
27170;Rustic Fantastic
27173;Orenji Games Entertainment
27182;Freya Campbell
27183;G.C. Baccaris
27204;Nicolas Meyssonnier
27211;Jack Schlesinger
27222;EA Vancouver
27226;Laborious Rex
27227;Skypeak LLC
27235;Eerie Guest
27245;2Awesome Partners
27260;Enhance
27261;Stage Games
27271;Vega Games
27273;POWER UNIT
27274;APOLLOSOFT
27275;SFL Interactive
27276;CD-i Fails
27277;/Zel/
27285;Strat
27286;Raidenkyu
27287;frank.the.bunny
27288;tripor
27289;fernandoalves
27294;Crystal Northwest
27304;Primula
27315;Crytivo
27340;Ignition Publishing
27369;Chandler Groover
27389;Lovable Hat Cult
27392;Carbon Fire Studio
27394;Team Alto
27402;Oaky Games
27407;Aromarie
27409;Kalmia8
27413;KR Games
27414;Star Consult
27427;Francis Malka
27428;TopView Studio
27431;PuffballsUnited
27450;Tritrie Games
27460;LGT SIA
27467;Wowee
27468;Woot
27469;Earthbound Books
2909;FuRyu
2921;Ubisoft Kiev
2922;Crypton Future Media
2923;Toybox Inc.
2941;Games Farm
2946;Nitroplus
2984;Sega Studios Australia
2992;Buka Entertainment
3006;Gaming Minds Studios
3010;Headup Games
3020;JAST USA
3031;Key
3032;Prototype
3037;Maximum Games
3039;Indietopia Games
3045;Aquaplus
3046;Gust
3049;Triangle Studios
3055;Felistella
3076;Passtech Games
3077;EKO Software
3078;En Masse Entertainment
3087;Yacht Club Games
3115;Bluehole Studio
3150;New World Interactive
3207;Red Thread Games
3225;CreativeForge Games
3226;Armature Studio
3246;Blur Studio
3308;Blind Squirrel Games
3312;Dark Horse
3351;Glitch
3369;Artefacts Studio
3582;Activision Publishing
3595;Tencent Games
3634;Sperasoft
3701;Nicalis, Inc.
3709;ERE Informatique
3711;Qute Corporation
3775;Bee Tribe
3817;Destructive Creations
3820;KISS ltd
3823;Smartly Dressed Games
3824;Nelson Sexton
3834;Brace Yourself Games
3839;Crackshell
3843;GR3 Project
3869;Blackbird Interactive
3909;Nigoro
3912;Asterizm Corporation
3913;EnjoyUp Games
3921;Blendo Games
3928;Ubisoft Chengdu
3957;M2H
3958;Bandai Namco Games
4034;Nintendo of Europe
4091;PQube
4096;Vertigo Games
4119;Mirrorsoft
4133;11 bit studios
4148;EA Romania
4157;Failbetter Games
4191;O-TWO Inc.
4228;ZeroDiv
4265;Netchubiyori
4292;FreakZone Games
4356;Giant Sparrow
4357;SIE Santa Monica Studio
4362;Edelweiss
4363;AGM Playism
4380;VooFoo Studios
4440;Adult Swim Games
4441;FuturLab
4442;Newgrounds
4501;DotEmu
4524;BitGroove
4534;GalaxyTrail
4535;Black Tower Studios
4545;Clickteam
4594;Qubic Games
4598;Bloober Team
4602;BlitWorks
4607;Otomate
4643;Kasedo Games
4678;Beijing Perfect World
4681;Giant Squid
4696;Tortuga Team
4697;Noodlecake Studios Inc.
4698;Blue Bottle Games
4706;Degica
4718;Rogue Factor
4725;Alternative Software
4726;Merge Games
4741;Forever Entertainment S. A.
4742;The Binary Mill
4755;Winter Wolves
4770;Vivid Games
4809;The Game Kitchen
4895;Supermassive Games
4981;Sega Enterprises
11146;Ysbryd Games
11255;Mediascape
11259;Warm Lamp Games
11262;Gearbox Publishing
11275;Noble Muffins
11310;Hot-B Co., Ltd.
11337;Triple Eh?
11360;Playdigious
11398;Abylight Studios
11402;Giant Monkey Robot
11431;Foam Sword
11494;Honig Studios
11518;Design Factory
11537;Rasul Mono
11563;Cosmo D Studios
11586;Oculus Studios
11608;X.D. Network Inc.
11628;Carl Burton
11629;Carlburton Llc
11645;GameFlare.com
11656;Phoenix Labs
11662;Annapurna Interactive
11671;Onyx Lute
11683;Zordix AB
11699;COWCAT
11755;DevilishGames
11757;Cattle Call
11797;Silver Lemur Games
11805;Billy Goat Entertainment Ltd
11839;Studio Zero
11844;Zulubo Productions
11868;Sunward Games
11872;NEKO WORKs
11885;Dirigo Games
11927;Coconut Island Games
11941;Asmodee Digital
11948;Feardemic
11970;Route 59
11975;WhisperGames
11983;Arvydas Žemaitis
11994;Darkflow Software
12016;Accidental Queens
12017;Rayark Inc.
12046;Romero Games Ltd.
12049;Pinokl Games
12052;No Code
12054;Paleontology
12055;Onion Games
12062;Studio Saizensen
12074;Ghost Ship Games
12077;ION LANDS
12084;Excalibur Games
12110;JoyBits
12133;Pokelabo, Inc.
12177;Glumberland
12180;CFK Co., Ltd.
12185;Easy Trigger
12186;Coffee Stain Publishing
12207;Long Hat House
12224;Hollow Ponds
12233;Cardboard Utopia
12242;Atooi
12273;MAGES.INC.
12281;q-bit Games
12283;Neopica
12319;Digital Sun Games
12325;inbetweengames
12337;indienova
12340;Ocean Media
12378;Studio Beast
12400;Sunnyside Games
12419;Assemble Entertainment
12472;Skipmore
12478;Motive Studios
12500;The Irregular Corporation
12539;101XP
12540;Piko Interactive
12544;Spilt Milk Studios Ltd
12545;Lightbulb Crew
12549;Exozet
12554;Morgan Games
12568;Frontwing
12569;Frontwing USA
12587;Punch Punk Games
12608;Kverta
12631;SharkGame
12663;Atmos Games
12681;Mad Dog Games, LLC
12684;Stormind Games
12686;Little Stone Software
12712;Funomena
12722;DeadToast Entertainment
12729;Psilocybe Games
12815;Radical Fish Games
12832;The Gentlebros Pte. Ltd.
12839;Paper Castle Media
12845;KLab
12846;Bushiroad
12876;DigiPen Institute of Technology
12886;Cradle Games
12898;Starbreeze publishing AB
12932;Dire Wolf Digital
12942;Digital Uppercut Productions
12943;2 Ton Studios
12995;Wither Studios, LLC
13008;The Moonwalls
13009;IQ Publishing
13017;Woblyware Ltd
13020;Kakao Games
13044;MMEU
13068;mebius
13090;Digital Continue
13120;Brownies
13151;Borne Games
13158;We're Five Games
13169;Nightdive Studios
13178;City Connection
13182;ChangYou Games
13183;Irodori
17203;Cherry Kiss Games
19323;Bandai Namco Online
19349;Digital Dragons
19592;Shiny Shoe
19700;Limited Run
19712;Nkidu Games
19724;Streamline Media Group
19731;Streamline Games
19830;Alawar Entertainment, Inc
19866;Maple Whispering Limited
19887;The Polygon Loft
19889;David Moralejo Sánchez
19893;3Beep
19894;Juicy Cupcake
19895;Juicy Cupcake Distributors PTY LTD
19916;Black Tower Entertainment
19920;Stranga
19952;Super Sexy Software
19967;Lab42 Games
20167;Final Strike Games
20201;Adaptive Game
20207;QubicGames S.A.
20224;LionWing Publishing
20226;panstasz
20228;2K
20231;Ankit Tanwar
20250;Sedoc LLC
20266;Zephyo
20313;UIG Entertainment
20315;Stormling Studios
20319;Hako Seikatsu
20400;Warner Bros. Entertainment Inc.
20409;Bit Byterz
20411;Moonsprout Games
20413;Unspeakable Pixels
20455;Purple Lamp Studios
20463;Moonshine Studios
20477;TeamKill Media
20490;Thorium
20505;Tlön Industries
20534;Yippee Entertainment
20563;SukeraSparo
20569;Thomas Moon Kang
