id;name
378;Westlake Interactive
385;Krome Studios
390;THQ Wireless
392;High Voltage Software
394;Nadeo
395;Sonic Team
396;Dimps Corporation
400;SCE Japan Studio
401;Naughty Dog
404;Cyanide Studio
405;Spiders
414;Croteam
420;Flying Wild Hog
421;Nintendo EAD
423;Deep Silver
426;Disney Interactive Studios
428;Treyarch
431;Ready at Dawn
432;Beenox
433;Ubisoft Reflections
434;High Moon Studios
437;Avalanche Studios
438;Infinity Ward
439;Sumo Digital
445;505 Games
448;Vicious Cycle Software
449;D3 Publisher
450;Aion Team Development Dept
451;Terminal Reality
454;EA Sports
457;Eugen Systems
476;Matrix Games
486;Sports Interactive
507;Volition Inc
517;Paradox Interactive
533;Stardock
537;Massive Entertainment
545;Particle Systems
552;Crystal Dynamics
555;EA Tiburon
563;Rainbow Studios
575;Impressions Games
591;Team Meat
593;The Adventure Company
594;Microïds
610;Monster Games
617;Bandai
620;Bungie
630;Koei
634;Devolver Digital
636;Rockstar Vancouver
637;Rockstar New England
652;Nintendo Australia
655;Capcom Production Studio 3
660;Capcom Production Studio 1
663;Capcom Production Studio 4
684;Budcat Creations
690;Torus Games
694;Visual Concepts
696;HB Studios
697;Ubisoft Bucharest
700;Majesco Entertainment
702;Ubisoft Montpellier
709;Teyon
710;Mastiff
711;Psyonix
716;Natsume
717;Red Storm Entertainment
722;343 Industries
727;Oddworld Inhabitants
728;Just Add Water (Development) Ltd
731;bitComposer Games
733;Realtime Worlds
735;K2 Network
741;Toys for Bob
743;Tripwire Interactive
748;Double Eleven
749;SCE Cambridge Studio
753;Nordic Games Publishing
762;HAL Laboratory
765;Intelligent Systems Co., Ltd.
766;Retro Studios
768;Nintendo Software Technology
769;Team Ninja
770;D-Rockets
771;Rare
773;Nintendo EAD Tokyo
774;QLOC
781;M2
782;Marvelous Entertainment
783;Kalypso Media
784;Camelot Software Planning
790;Wargaming.net
794;Virtuos
797;h.a.n.d., Inc.
800;Jupiter Corporation
803;Arika Co., Ltd.
805;Other Ocean Interactive
818;Atlus
822;Ubisoft Singapore
823;United Front Games
826;Namco Tales Studio
832;Rising Star Games
833;Ignition Entertainment
834;Insomniac Games
835;Ronimo Games
836;Kadokawa Games
837;Level-5
841;Ubisoft Paris
842;GRIN
845;Grasshopper Manufacture
851;ZeniMax Online Studios
852;Platinum Games
858;Koei Tecmo Games
860;Fatshark
862;Tamsoft
864;Hudson Soft
865;Will
866;Nintendo SPD Group No. 2
875;Blit Software
888;Digital Eclipse
891;Halfbrick Studios
892;Capcom Production Studio 2
894;Dontnod Entertainment
895;Heavy Iron Studios
896;(Archive) Ubisoft Quebec
897;Ubisoft Red Storm
899;Ubisoft Milan
905;Overkill Software
907;Sony Computer Entertainment of America
908;CD Projekt RED
910;Re-Logic
916;Cryptic Studios
917;Perfect World Entertainment
918;Fullbright
921;Might and Delight
928;Supergiant Games
935;Running with Scissors
943;Colossal Order
947;Taleworlds
949;Reloaded Productions
950;Rovio Entertainment
954;ACE Team
965;Ghost Games
999;Coffee Stain Studios
1002;Respawn Entertainment
1005;Klei Entertainment
1006;Housemarque
1009;RedLynx
1010;Microsoft Studios
1012;FromSoftware
1013;Polytron Corporation
1014;Data Design Interactive
1018;Gaijin Entertainment
1021;WayForward Technologies Inc.
1022;Turn 10 Studios
1025;Good-Feel
1030;Bluepoint Games
1033;SCE London Studio
1048;Nintendo EAD Group No. 4
1054;Next Level Games
1058;Xicat Interactive
1059;YUKE'S Co., Ltd.
1060;Vanillaware
1065;Realmforge Studios
1074;The Pokémon Company
1082;Guild Software
1093;Chunsoft
1094;Pax Softnica
1099;Mercenary Technology
1100;NDCube
1103;Nintendo EAD Group No. 1
1104;Mimimi Productions
1108;Two Tribes B.V.
1113;Tequila Works
1119;Monolith Soft
1134;Interceptor Entertainment
1185;The Dreamers Guild
1189;TopWare Interactive
8207;Marvelous USA, Inc.
8224;Aerosoft GmbH
8254;One More Level
8258;Team Bloodlust
8260;Four Door Lemon
8281;Ex Nihilo
8282;Arachnid Games
8287;LookAtMyGame
8299;Slitherine Ltd.
8300;Stage 2 Studios
8315;Niffler Ltd.
8334;stillalive studios
8345;stage-nana
8382;Ludosity
8386;Funbox Media Ltd
8387;Mario von Rickenbach
8388;Playables
8410;Dreadlocks Ltd.
8427;Fancy Bytes
8431;Nexon
8433;Dracue, Co. ltd
8442;Tuque Games
8445;Torched Hill
8447;GameStop
8449;The Aristocrats
8451;VaragtP
8452;ConcernedApe
8454;Blowfish Studios
8461;Vile Monarch
8483;Two Tribes Publishing
8500;The Sidekicks
8505;bumblebee.
8506;Application Systems Heidelberg
8528;Tap It Games
8529;Moonrise Interactive
8530;OPQAM
8557;Adventurepro Games LLC
8573;Ageod
8590;RageSquid
8593;K2
8595;Dodge Roll
8612;Magnetic Realms
8615;Psychic Software
8619;Paleozoic
8624;Aduge Studio
8628;Alawar Entertainment
8653;Scott Cawthon
8663;Pixelsaurus Games
8664;Future Crayon
8714;Bulkhead Interactive
8794;DR Studios
8795;505 Mobile Games
8804;Caiysware
8842;VR Designs
8860;Candescent Games, Inc
8870;The Lordz Games Studio
8871;The Slitherine Group
8872;Flashback Games
8890;Love in Space
8891;Winged Cloud
8898;Mokus
8909;FobTi interactive
8924;Mobot Studios, Inc
8944;H2 Interactive Co., Ltd.
8950;Stainless Games Ltd.
8965;GungHo Online Entertainment America, Inc.
8975;Full Control ApS
9005;PlayWay S.A.
9015;Dogenzaka Lab
9039;Daniel Linssen
9043;Ravenscourt
9049;ScrewAttack Games
9056;Alkemi
9061;Good games
9066;Marvelous Europe Ltd.
9107;JetDogs Studios
9108;Chimera Entertainment
9114;Ste Curran
9118;AHEARTFULOFGAMES
9130;Mr. Podunkian
9140;Crenetic GmbH Studios
9147;Black Shell Media
9151;Cinopt Studios
9153;New Reality Games
9164;Ankama Studio
9165;Ankama Games
9167;Chris Chung
9174;OKAM Studio
9188;Brave Giant
9189;Psyche Studios
9190;New Blood Interactive
9193;Pera Games
9201;Funny Games Group
9202;Catstudio
9213;BadLand Games SL
9278;Varkian Empire
9282;Persistent Studios
9300;Siberian Digital
9301;Xitilon
9311;LKA
9313;Suppressive Fire Games
9322;Grab The Games
9323;Pilgrim Adventures
9327;Bombservice
9329;Team Gotham
9341;Ant Workshop Ltd
9349;Illuminated Games
9351;RainDance LX
9364;Nerial
9378;Team Shanghai Alice
9383;Jaywalkers Interactive
9385;Square Enix Collective
9388;Four Circle Interactive
9390;Intergrow
9399;PokPoong Games
9401;Darjeeling
16436;3Division
16437;Team17
16565;Bethesda Softworks
16660;Lionbridge Technologies
16698;Bit Golem
16704;Sonnori
16723;The Secret Police
16782;Nnooo Pty Ltd.
16851;Yuzusoft
16852;NekoNyan
16923;SNK Corporation
16934;Storybird Games
16995;NextFloor Corporation
16996;SHIFT UP Corporation
17010;Digi-Chain Games
17011;PHB Media
17012;Dotoyou Games
17041;Karin Entertainment
17042;Vennril
17047;Microsoft Corporation
17062;EternalShadow Studios
17144;Rejet
17151;MICA TEAM
17152;Digital Sky
17153;SUNBORN Network
17183;HAMSTER
17203;Cherry Kiss Games
17204;Norn / Miel
17205;Eipix Entertainment
17224;HAMSTER, Co.
17463;Epic Games
17560;Creobit
17561;8FLOOR
24717;Rotatipyra
24773;MokyuSoft
24774;Culture Select
24796;Axol Studio
24818;Ratalaika Games
24868;Mesetts
24876;Thunderful Publishing
25074;Kampel125
25077;Intelligent Systems
25115;Playcoo
25116;Suba Games
25121;Girls Make Games
25122;The Team Who Must Not Be Named
25123;LearnDistrict, Inc.
25218;Visumeca
25220;Moving Player
25230;St. GIGA
25240;Blue Gate Games
25413;3DDUO
25426;hede
25436;Gengosha
25441;Kurisu no Patto
25510;Toyman Interactive
25511;Rionix
25515;Amegami
25523;Tasty Poison
25537;Blue Giraffe
25549;Estúdio Vaca Roxa
25636;Static Dream
25637;Static Dreams
25682;superwiidude
25688;Daniel “MowseChao” Tanner
25689;Dieter Von Lazer (d4s)
25692;Pink Gold Peach
25716;Kimeric Labs
25743;Studio Craft Development
25748;Z4G0
25754;Christian Whitehead
1213;Evolution Studios
1215;Banpresto
1217;Spike ChunSoft
1218;Arc System Works
1220;Crafts & Meister
1221;Artdink
1224;Introversion Software
1246;Nintendo EAD Group No. 2
1259;FreeStyleGames
1260;Behaviour Interactive
1271;Ocean Software
1272;Sega Sports R&D
1281;Kemco
1290;TT Fusion
1304;Tantalus Media
1305;ValuSoft
1309;Avalanche Software
1320;Straight Right
1322;DC Studios
1327;SouthPeak Interactive
1362;N-Fusion Interactive
1364;The Chinese Room
1366;Nintendo EAD Group No. 3
1371;General Arcade
1383;ACQUIRE Corp.
1393;Creatures Inc.
1394;Omega Force
1401;Oxeye Game Studio
1405;Nippon Ichi Software
1409;Syn Sophia
1410;Tru Blu Entertainment
1414;Nexon Co. Ltd.
1416;Francisco Téllez de Meneses
1417;Ninagamers Corp.
1418;Chucklefish Games
1419;Harebrained Schemes
1432;Playground Games
1440;Taito Corporation
1459;Milestone S.r.l.
1460;Plug In Digital
1464;Squad
1466;Mastertronic
1474;SNK
1493;Crescent Moon Games
1495;Michael Todd Games
1505;EA Maxis
1510;Colossal Order Ltd.
1527;Giants Software
1531;22Cans
1532;Hopoo Games
1548;Revo Solutions
1611;Capcom Game Studio Vancouver, Inc.
1617;Game Freak
1622;Omiya Soft
1633;Warner Bros. Studios
1641;Hello Games
1664;Doublespeak Games
1666;Sega Europe
1690;Land Ho!
1704;Cyberdreams, Inc.
1737;Little Orbit
1748;Left Field Productions
1753;Technos Japan
1760;AlphaDream
1772;Marvelous AQL
1773;Marvelous AQL Europe
1774;Nintendo R&D2
1802;Westone
1803;Bigben Interactive
1804;Genki
1809;Nintendo R&D1
1814;Suzak
1836;Throwback Entertainment
1838;Red Company
1839;Williams Electronics
1863;XPEC
1893;PopCap Games
1898;Sanzaru Games
1904;Team6 Game Studios
1907;Creat Studios, Inc.
1913;tri-Crescendo
1922;Racjin
1923;Barking Lizards Technologies
1933;Neko Entertainment
1952;Sting Entertainment
1956;Idea Factory
1975;2K Sports
1976;NOW Production
1977;Nintendo SPD Group No. 4
1980;ITL
1983;tri-Ace
1997;Ganbarion
2000;Cat Daddy Games
2016;GungHo Online Entertainment, Inc.
2042;Contrail
2052;NEC Interchannel
2084;Wicked Witch Software
2091;Cing
2092;Imageepoch
2095;Panic Button Games
2099;Silicon Studio
2102;Zoo Games
2103;Aksys Games
2121;Iron Galaxy Studios
2132;Bold Games
2134;War Drum Studios
2141;FAKT Software
2149;Zoe Mode
2161;Armor Project
2163;Agatsuma
2165;Enterbrain
2167;Nintendo SPD Group No. 3
2170;SIE San Diego Studio
2172;Deck13 Interactive
2175;Artoon
2187;XSEED Games
2191;Funbox Media
2197;Empty Clip Studios
2216;Shift
2219;Zoink Games
2221;Mistwalker
2230;Nazca Corporation
2231;Noise Factory
2233;Red Entertainment
2237;SideQuest Studios
2238;EastAsiaSoft
2245;Big Fish Games
2248;Daedalic Entertainment
2252;Compile Heart
2254;ArtePiazza
2255;Chillingo
2261;System Prisma
2262;NIS America
2270;TNX
2276;Fusionsphere Systems
2277;Animation Arts
2278;AM1
2297;ColdWood Interactive
2300;Alpha Denshi
2324;CyberFront Korea
2329;GameMill Entertainment
2331;Le Cortex
2332;Corecell Technology
2334;CAProductions
2340;Codemasters Birmingham
2343;Comcept
2344;Inti Creates
2345;Abstraction Games
2346;Time Warner Interactive
2390;Engine Software
2397;King Art
2401;HuneX
2406;Atari, Inc.
2410;Frogwares
2421;Nokia
2426;Coleco
2428;5pb.
2431;Big Ant Studios
2433;CAVE Interactive CO
2434;Kogado Studio
2436;Examu
2438;CyberConnect2
2442;Targem Games
2447;Origin8
2448;Positech Games
2449;Stoic
2450;Versus Evil
2474;The Fun Pimps Entertainment LLC
2478;Surprise Attack Games
2481;Sandlot
2485;Quadro Delta
2486;Vitali Kirpu
2487;Alexander Poysky
2488;Atlus USA
2490;Kunos Simulazioni
2492;2K Australia
2499;Hi-Rez Studios
2501;Overhaul Games
2502;Cardboard Computer
2512;Midnight City
2514;Limbic Entertainment
2523;Exidy
2527;indieszero Co., Ltd.
2542;Image & Form
2561;Digital Tribe
2582;SNK Playmore
2603;Free Lives Games
2617;Yuki Enterprise
2648;Visual Arts
2670;HexaDrive
2674;Nintendo SPD Group No. 1
2676;Media.Vision
2678;Data East
2693;Nude Maker
2723;Streum On Studio
2728;Gaijin Games
2733;Monkeystone Games
2736;Adhesive Games
2737;Meteor Entertainment
2746;Pearl Abyss
2748;GameOn
2751;Nihon Falcom
2752;ScriptArts
2766;Tomorrow Corporation
2767;Leguna
2776;Iceberg Interactive
2780;Klein Computer Entertainment
2809;NCS Corporation
2821;Eighting
2827;Flying Tiger Developments
2830;Mitchell Corporation
9402;NOVA Production
9403;ARTE France
9408;Beach Interactive
9409;Close Studios
9418;Glow Games
9422;Alexey Bokulev
9423;Sergei Klimov
9424;Charlie Oscar Lima Tango Interactive Entertainment
9425;Yukitama Creative Industries
9431;Ghost Town Games
9434;CCCP
9436;PETA
9442;Sushee
9453;Landfall Games
9458;Gentlymad
9467;Wolf Brew Games
9492;Game Swing
9507;Pax Softonica
9509;Warfare Studios
9512;Micro Fun
9522;Gregor Panič
9531;Alasdair Beckett-King
9532;Creative Mobile
9533;Zillion Whales
9537;Weappy Studio
9548;Snow Cannon Games
9550;Tinimations
9553;Elder Games
9555;Paavo Kyppö
9562;Fat Panda Games
9563;Games Starter
9570;Eerik Kukkonen
9572;Evil Indie Games
9579;Lince Works
9595;Fiddlesticks
9598;Machine 22
9599;Creaky Corpse
9600;Team Signal
9603;Dino Dini
9606;Sony Interactive Entertainment Europe
9607;Bandai Namco Entertainment Europe
9608;Bandai Namco Entertainment America
9666;Bandai Namco Entertainment Asia
9729;Red Phantom Games
9730;Clifftop Games
9735;Art in Heart
9851;Gameforge
9864;Monochrome
9870;Glacicle
9923;Unwonted Studios
9935;Rocketcat Games
9944;Teku Studios
9946;It Matters Games
9947;Bloodirony
9948;Playsport Games
9950;Fly Anvil
9959;Maschinen-Mensch
9962;Hangame
9964;Just1337 Studio
9965;KupiKey
9969;P Studio
9983;Tesseract Interactive
9986;A-Lim
9992;Hit the Crow
9993;Defy Media
10002;Shawn Hitchcock
10018;Disney Mobile
10020;FarmerGnome
10023;Thomas Happ Games
10024;Idea Factory International, Inc.
10025;PREAPP PARTNERS
10029;Puzzling Dream
10030;Steve Gal
10060;Zonitron Productions
10068;Masaya
10069;The Hit Squad
10075;THQ Nordic
10093;Burning Arrow
10099;SNK Playmore USA
10100;Sony Interactive Entertainment
10102;Lubiterum
10112;GameTrust
10120;Palmple
10121;IO Studio
10122;Blacksea Odyssey
10124;Action Button Entertainment
10130;Gumi Inc.
10139;Gainax
10157;Rozner Labs Software Group
10165;A Sweet Studio
10181;Estúdio Dumativa
10182;Castro Brothers
10189;Enhance Games
10190;Monstars
10191;Andrade Games
10192;OtakuMaker.com Studio
10194;GAME NA KIBUN
10217;Dusenberry Martin Racing
10229;crazy labs
10287;Drama Drifters
10289;∞ Infinity Games
10290;WebAvenue Unipessoal Lda
10291;Buddy Cops, LLC
10294;Throw the warped code out
10295;Hidden Variable Studios
10300;Through Games
10302;FireForge Games
10304;IV Productions
10307;Ludo Land
10309;Looks Like Lemonade
10312;Overflow Games
10316;Badland Indie
10329;Comptiq
10335;Lamina Studios
10349;Three Fields Entertainment
10355;kokoromi
10359;Mi'pu'mi Games
10360;Goblin Portal
10365;Cybernate
10373;Anarteam
10377;WeMade Entertainment
10378;Roland Studios
10379;Actvision
10382;PixelMetal
10384;Polyslash
10385;Snowman
10391;NoClip
10392;Deported B.V.
10393;various
10415;SomaSim
10417;Code Avarice
10442;Com2uS
10445;Variable State
10448;The House of Fables
10454;Skyboy Games
10455;Sentry Games
10457;Andre Bertaglia
10458;Yonder
10459;IndieGala
10473;F K Digital Pty Ltd.
10474;No Brakes Games
10489;Pine Studio
10507;Ratalaika Games S.L.
10513;MADSOFT Games
10514;OutOfBounds Software Solutions, Inc.
10527;Dharker Studio
10543;Out Of Bounds Games
10547;Last Level
10548;Aleson
10549;HypeTrain Digital
10550;M. Hanka
10551;Liu Lidan
10564;DeNA
10591;Grumpyface Studios
10592;Cartoon Network
10595;Do My Best Games
10601;Kitty Calis
10602;Jan Willem Nijman
10603;doseone
10604;Osmotic Studios
10612;Space Fractal
10613;TempleTiger
10626;Unicube
10660;Delve Interactive
10666;Cornfox & Bros.
10667;FDG Entertainment
10671;Electronic Software Limited
10686;Cyclone Studios
10689;HeroCraft
10692;SIE Japan Studio
10695;Colossal Wreck
10696;WG Labs
10703;GFI
10822;Neon Deity Games
10823;Poni-Pachet SY
10835;Donkey Crew
10836;Green Man Gaming Publishing
10839;BitFinity
10840;Sunken Treasure Games
10845;Spelkraft
10848;OneorEight
10854;Kural Electric, Ltd.
10860;Flying Oak Games
10861;Hunter Studio
10862;Another Indie
10866;Sindie Games
10870;Goblinz Studio
10879;ThirtyThree
10880;Internet URL S.A.
10891;Red Winter
10914;Reddoll Srl
10931;Digital Smash
10932;Hiker Games
10937;Imperative Entertainment
10940;Orpheus Ltd
10941;K-Tel International Ltd
10942;Splendy Interactive
10943;All 4 Games
10954;Binokle Studio
10955;Sometimes You
10958;Deep Fried Enterprises
10960;Black Flag Studios
10971;Endi Milojkoski
10993;Paradox Entertainment
11008;OXON Game Studio
11009;Efecto Studios
11012;Electrified Games
11013;Sleepy Giant Entertainment
11014;Plexipixel
11015;Inversoft
11019;Infinigon
11020;Too Kind Studio
11023;Undercoders
11024;Lichthund
17659;Dowino
17669;Robert Alvarez
17908;HAL Labs
17941;VIS-Games
18002;talesshop
18003;Digicon
18049;Particle
18087;Woodland Games
18104;Eastasiasoft Limited
18192;Mediascape Co., Ltd.
18215;Lose
18216;HIKARI FIELD
18221;Heluo Studio
18293;Fenghuang Game
18467;Nuclear Strawberry
18471;Veewo Games
18474;1C Entertainment
18532;Koei Tecmo
18539;Cryptozoic Entertainment
18541;Exe Create Inc.
18574;Igor Krutov
18575;Kiss Publishing Ltd
18682;Paladin Studios
18700;SilentFuture
18753;GrabTheGames Studios
18754;GrabTheGames
18772;SaintHeiser
18783;MURA Interactive
18784;WOBBL3 Entertainment LLC
18868;DNVR production
18869;Hell Squirrel Games
18880;RMAL
18886;Obidak Software
18949;Blot Interactive
18950;Red Meat Games
19005;Second Reality
19068;Purple Tree Games
19069;Turner Broadcasting System, Inc.
19203;BlazePro
25888;Titan Squad
25889;Fractal Box
25902;The Mojon Twins
25903;Purples Studio
25904;G is for Game
25905;Ubhres Productions
25906;Assassins Crew
25907;RGCD.DEV Ltd
25908;1985 Alternativo
25918;Mario Fan Games Galaxy
25922;Norse
25956;Arcade Zone
25957;Poppo
25960;Orochii Zouveleki
25961;EN.i Studio
25962;Ragnarokr Project
26057;Caracal Games
26176;Riki
26263;SMW Central
26272;ROMhacking.net
26322;KoBeWi
26546;5pb. Games
26562;Chrono Moogle
26574;Fireaxis Games
26630;PokéCommunity
26687;Ryan Silberman
26688;Opium Pulses Entertainment
26904;Future Cat
27072;Melos Han-Tani
27073;Marina Kittaka
27138;Daisy2
27304;Primula
27314;Ichicolumn
27325;VIS GbR
27349;Beeline Interactive
27409;Kalmia8
2837;D4 Enterprise
2850;Nintendo of America
2852;Ripstone
2876;Gogii Games
2904;Bones
2909;FuRyu
2913;Untold Games
2914;Grip Games
2920;BadLand Games UK Ltd
2921;Ubisoft Kiev
2923;Toybox Inc.
2926;Three Rings Inc.
2929;Kadokawa Shoten
2932;Ghostlight Ltd.
2933;Q-Games Ltd.
2935;Nintendo SPD
2941;Games Farm
2946;Nitroplus
2951;Jamsworks
2952;Kylotonn Games
2958;Cave
2976;Autumn Games
2992;Buka Entertainment
2997;Alchemist
3010;Headup Games
3020;JAST USA
3031;Key
3032;Prototype
3037;Maximum Games
3038;Aicom
3039;Indietopia Games
3045;Aquaplus
3046;Gust
3051;Clap Hanz
3055;Felistella
3076;Passtech Games
3077;EKO Software
3085;Xaviant
3087;Yacht Club Games
3096;Triotech Amusement
3114;GameHouse
3155;Excalibur Publishing
3157;SNK Games
3162;Night Dive Studios
3190;neo Software
3191;Rain Games
3223;New Star Games Ltd
3225;CreativeForge Games
3226;Armature Studio
3308;Blind Squirrel Games
3331;Streamline Studios
3369;Artefacts Studio
3393;Capcom USA
3394;Capcom Europe
3496;Plastic
3573;Umbra
3582;Activision Publishing
3594;Deep Silver Dambuster
3595;Tencent Games
3644;Valkyrie Entertainment
3655;Ubisoft Pune
3665;King Records
3688;Dinosaur Polo Club
3689;Roll7
3701;Nicalis, Inc.
3703;NEC
3704;NEC Home Electronics
3712;Slitherine Software UK Ltd.
3719;Sarepta Studio
3756;Ravegan
3763;Section Studios
3820;KISS ltd
3821;flippfly
3834;Brace Yourself Games
3839;Crackshell
3845;BioWare Austin
3869;Blackbird Interactive
3906;Anuman Interactive
3913;EnjoyUp Games
3928;Ubisoft Chengdu
3957;M2H
3958;Bandai Namco Games
3980;The Workshop Entertainment
3989;Playcast-media
4016;Minor Key Games
4034;Nintendo of Europe
4059;Necrophone Games
4076;Tynesoft
4091;PQube
4094;Aldorlea Games
4096;Vertigo Games
4134;Upper One Games
4135;E-Line Media
4157;Failbetter Games
4184;Storm in a Teacup
4223;The Odd Gentlemen
4242;Heartbeat
4252;B.B. Studio
4290;Victor Musical Industries
4291;CD Projekt
4355;Skybox Labs
4357;SIE Santa Monica Studio
4363;AGM Playism
4380;VooFoo Studios
4417;Mighty Rabbit Studios
4422;Phoenix Online Publishing
4427;Artplant
4439;Crazy Viking Studios
4440;Adult Swim Games
4445;Gamepires
4460;Twistplay
4461;Chilled Mouse
4468;SEGA of Japan
4483;MixedBag
4496;Renegade Kid
4501;DotEmu
4517;Hoplite Research, LLC
4519;Black Wing Foundation
4531;Micro Cabin
4539;PlayEveryWare
4545;Clickteam
4594;Qubic Games
4595;WeirdBeard
4598;Bloober Team
4602;BlitWorks
4604;Dramatic Create
4607;Otomate
4612;The Digital Lounge
4620;Three One Zero
4642;Camel 101
4643;Kasedo Games
4672;Edmund McMillen
4681;Giant Squid
4697;Noodlecake Studios Inc.
4706;Degica
4707;State of Play Games
4714;Ostrich Banditos
4716;Immanitas Entertainment
4718;Rogue Factor
4726;Merge Games
4734;Pawl Mogila
4741;Forever Entertainment S. A.
4753;Beatshapers
4759;Swing Swing Submarine
4760;Cherry Pop Games
4788;LudiMedia
4809;The Game Kitchen
4834;Sickhead Games
4886;First Star Software
4895;Supermassive Games
4936;EuroVideo Medien
4981;Sega Enterprises
4996;Humble Bundle
5006;Camoflaj
5024;Bandai Namco Holdings
5027;Lino Slahuschek
5040;tinyBuild
5047;Crunching Koalas
5048;Curve Digital
5052;Moon Studios
5054;Niantic Labs
5055;Tale of Tales
5067;Tindalos Interactive
5071;Beamdog
5076;Soft Enterprises
5077;Data Becker
5082;Lab Zero Games
5083;Reverge Labs
5088;Carlsen Games
5089;Arkedo Studio
5090;Deep Shadows
5101;Antagonist
5103;DoubleDutch Games
5145;AMPLITUDE Studios
5151;Blind Mind Studios
5152;Bithell Games
5168;Chris McFarland
5169;Armor Games
5172;Spike Chunsoft, Inc.
5180;Dancing Dragon Games
5187;07th Expansion
5188;MangaGamer
5195;BOOTDISK REVOLUTION
5212;Campo Santo
5213;Panic
5220;Smilegate
5222;D3Publisher
5252;BulkyPix
5254;ClockStone Studios
5257;Digerati Distribution
5273;Zenith Blue
5283;Microids
5285;Cube Roots
5288;Double Zero One Zero
5290;Subatomic Studios LLC
5314;Invictus Games Ltd
5317;Abbey Games
5322;Galapagos RPG
5324;Experience Inc.
5325;Sekai Project
5326;Camouflaj
5346;HAMSTER Corporation
5359;Teotl Studios
5452;Phosphor Games
5457;Kyy Games
10688;Lion's Shade
11027;Fire Face Corporation
11145;Witching Hour Studios
11146;Ysbryd Games
11153;Brain&Brain
11167;Rideon Japan
11176;Nidecom Soft
11180;Triger Mountain LLC
11181;Code Horizon
11211;Intense Co. Ltd.
11242;Sinister Systems
11254;Ankake Spa
11255;Mediascape
11259;Warm Lamp Games
11262;Gearbox Publishing
11265;Vibrant Core
11266;TeamCrew
11275;Noble Muffins
11281;JoyImpact
11282;GAMESinFLAMES
11321;Kikiyama
11327;Perfectly Paranormal
11328;Cunning Force Games
11329;Dadako
11336;Happy Tuesday
11337;Triple Eh?
11360;Playdigious
11395;Squanch Games
11397;Locomalito
11398;Abylight Studios
11401;MeNic Games
11402;Giant Monkey Robot
11479;Vision Games Publishing
11482;Squeaky Wheel
11483;Uzumeya
11489;TRU FUN Entertainment
11499;Dopterra
11500;Matt Hooper
11501;Forward Development, Ltd.
11502;Forward Global Group, Ltd.
11503;Konstructors
11518;Design Factory
11522;Fugitive Games
11531;Lucy Blundell
11532;Kinmoku
11537;Rasul Mono
11538;Efimov Max
11550;KintoGames
11551;Dolores Entertainment
11562;Insanity Games
11564;Buka Game Studio
11570;Perilous Orbit
11586;Oculus Studios
11588;Gritfish
